delivery_id,request_id,warehouse_id,quantity_delivered,promised_date,delivered_date,status
11424,7424,3,5039,2026-03-06,2026-03-06,Partial
11425,7425,3,4053,2026-02-21,2026-02-21,Partial
11426,7426,3,5065,2025-10-22,2025-10-22,Partial
11427,7427,3,1951,2025-10-26,2025-10-26,Partial
11428,7428,3,776,2025-10-20,2025-10-24,Partial
11429,7429,3,628,2025-11-03,2025-11-03,Partial
11430,7430,3,6471,2025-10-29,2025-10-29,Partial
11431,7431,3,5141,2025-11-01,2025-11-01,Partial
11432,7432,3,5805,2025-10-25,2025-10-25,Partial
11433,7433,3,2753,2025-10-30,2025-10-30,Partial
11434,7434,3,5454,2026-02-11,2026-02-11,Partial
11435,7435,3,8169,2026-02-11,2026-02-11,Partial
11436,7436,3,2007,2026-02-14,2026-02-14,Partial
11437,7437,3,3561,2026-02-21,2026-02-21,Partial
11438,7438,3,3823,2026-02-23,2026-02-23,Partial
11439,7439,3,19435,2026-02-21,2026-02-21,Partial
11440,7440,3,1683,2026-03-03,2026-03-03,Partial
11441,7441,3,923,2025-11-02,2025-11-02,Partial
11442,7442,3,6412,2025-10-14,2025-10-14,Partial
11443,7443,3,3197,2025-10-09,2025-10-09,Partial
11444,7444,3,8293,2025-11-01,2025-11-01,Partial
11445,7445,3,3489,2025-10-17,2025-10-17,Partial
11446,7446,3,4916,2025-10-18,2025-10-18,Partial
11447,7447,3,1174,2026-02-19,2026-02-19,Partial
11448,7448,3,6052,2026-02-22,2026-02-22,Partial
11449,7449,3,4296,2026-03-09,2026-03-09,Partial
11450,7450,3,7679,2026-02-18,2026-02-18,Partial
11451,7451,3,3653,2025-10-19,2025-10-22,Partial
11452,7452,3,425,2025-10-17,2025-10-17,Lost
11453,7453,3,3533,2025-10-23,2025-10-23,Partial
11454,7454,3,3189,2025-10-29,2025-10-29,Partial
11455,7455,3,990,2025-10-25,2025-10-25,Partial
11456,7456,3,5606,2025-11-02,2025-11-02,Partial
11457,7457,3,6350,2025-11-06,2025-11-06,Partial
11458,7458,3,2001,2025-10-29,2025-10-29,Partial
11459,7459,3,1414,2026-03-09,2026-03-09,Partial
11460,7460,3,5866,2026-02-13,2026-02-13,Partial
11461,7461,3,6014,2026-02-17,2026-02-17,Partial
11462,7462,3,2389,2026-02-27,2026-03-06,Partial
11463,7463,3,4097,2025-10-19,2025-10-19,Partial
11464,7464,3,5564,2025-10-12,2025-10-12,Partial
11465,7465,3,1294,2025-10-15,2025-10-15,Partial
11466,7466,3,2260,2025-10-15,2025-10-15,Partial
11467,7467,3,1247,2025-10-21,2025-10-21,Partial
11468,7468,3,4720,2025-10-29,2025-10-29,Partial
11469,7469,3,7221,2026-02-28,2026-02-28,Partial
11470,7470,3,5442,2026-02-19,2026-02-19,Partial
11471,7471,3,3184,2026-02-15,2026-02-15,Partial
11472,7472,3,19486,2026-02-21,2026-02-21,Partial
11473,7473,3,7771,2026-02-10,2026-02-10,Partial
11474,7474,3,7812,2026-02-26,2026-02-26,Partial
11475,7475,3,7323,2026-02-19,2026-02-19,Partial
11476,7476,3,1958,2026-02-23,2026-02-23,Partial
11477,7477,3,6982,2025-10-31,2025-10-31,Partial
11478,7478,3,4047,2025-10-10,2025-10-10,Partial
11479,7479,3,5379,2025-11-02,2025-11-09,Partial
11480,7480,3,3313,2025-10-22,2025-10-22,Partial
11481,7481,3,11864,2025-10-22,2025-10-22,Partial
11482,7482,3,1703,2025-10-14,2025-10-14,Partial
11483,7483,3,6247,2025-10-17,2025-10-17,Partial
11484,7484,3,6234,2026-02-25,2026-02-25,Partial
11485,7485,3,2948,2026-02-11,2026-02-11,Partial
11486,7486,3,3596,2026-02-26,2026-02-26,Partial
11487,7487,3,2733,2026-02-13,2026-02-14,Partial
11488,7488,3,4329,2026-02-26,2026-02-26,Partial
11489,7489,3,6567,2025-11-01,2025-11-01,Partial
11490,7490,3,4375,2025-10-24,2025-10-24,Partial
11491,7491,3,2284,2025-10-11,2025-10-11,Partial
11492,7492,3,4769,2025-11-02,2025-11-02,Partial
11493,7493,3,8209,2025-10-18,2025-10-18,Partial
11494,7494,3,10096,2025-11-01,2025-11-01,Partial
11495,7495,3,1681,2026-03-03,2026-03-03,Partial
11496,7496,3,7735,2026-03-10,2026-03-10,Partial
11497,7497,3,6852,2026-02-27,2026-02-27,Partial
11498,7498,3,1448,2026-02-26,2026-02-26,Partial
11499,7499,3,8184,2026-02-19,2026-02-19,Partial
11500,7500,3,2446,2026-02-17,2026-02-17,Partial
11501,7501,3,3411,2026-02-22,2026-02-22,Partial
11502,7502,4,6032,2025-10-17,2025-10-24,Partial
11503,7503,4,15903,2025-10-30,2025-10-30,Partial
11504,7504,4,868,2025-10-10,2025-10-14,Partial
11505,7505,4,3784,2025-10-19,2025-10-19,Partial
11506,7506,4,16612,2025-11-02,2025-11-02,Partial
11507,7507,4,4655,2026-02-22,2026-02-22,Partial
11508,7508,4,6802,2026-02-22,2026-02-22,Partial
11509,7509,4,4687,2026-03-10,2026-03-10,Partial
11510,7510,4,7760,2026-02-21,2026-02-21,Partial
11511,7511,4,1222,2025-10-11,2025-10-11,Partial
11512,7512,4,4368,2025-10-30,2025-10-30,Partial
11513,7513,4,915,2025-10-11,2025-10-11,Partial
11514,7514,4,652,2025-10-24,2025-10-24,Lost
11515,7515,4,5510,2025-10-09,2025-10-09,Partial
11516,7516,4,6592,2025-10-26,2025-10-26,Partial
11517,7517,4,7672,2025-10-25,2025-10-25,Partial
11518,7518,4,5210,2025-10-12,2025-10-12,Partial
11519,7519,4,854,2026-03-06,2026-03-06,Partial
11520,7520,4,6966,2026-02-11,2026-02-11,Partial
11521,7521,4,3257,2026-02-20,2026-03-04,Partial
11522,7522,4,6846,2026-03-03,2026-03-03,Partial
11523,7523,4,2161,2026-02-17,2026-02-17,Partial
11524,7524,4,5634,2026-02-27,2026-02-27,Partial
11525,7525,4,5287,2026-02-25,2026-02-25,Partial
11526,7526,4,3368,2026-03-01,2026-03-01,Partial
11527,7527,4,5149,2025-10-19,2025-10-19,Partial
11528,7528,4,2690,2025-10-25,2025-10-28,Partial
11529,7529,4,4296,2025-10-30,2025-10-30,Partial
11530,7530,4,2581,2025-10-17,2025-10-24,Partial
11531,7531,4,3574,2025-10-16,2025-10-16,Partial
11532,7532,4,3282,2026-02-16,2026-02-16,Partial
11533,7533,4,1601,2026-02-07,2026-02-12,Partial
11534,7534,4,1344,2026-02-16,2026-02-16,Partial
11535,7535,4,103,2026-02-25,2026-02-25,Lost
11536,7536,4,7813,2025-11-04,2025-11-12,Partial
11537,7537,4,7552,2025-11-05,2025-11-05,Partial
11538,7538,4,1626,2025-11-04,2025-11-04,Partial
11539,7539,4,5393,2025-10-15,2025-10-15,Partial
11540,7540,4,3810,2025-10-28,2025-10-28,Partial
11541,7541,4,3833,2025-10-24,2025-10-24,Partial
11542,7542,4,1627,2025-10-16,2025-10-16,Partial
11543,7543,4,2898,2026-03-08,2026-03-08,Partial
11544,7544,4,1145,2026-02-12,2026-02-12,Partial
11545,7545,4,4656,2026-02-26,2026-02-26,Partial
11546,7546,4,6771,2026-02-18,2026-02-23,Partial
11547,7547,4,4604,2025-10-09,2025-10-09,Partial
11548,7548,4,1687,2025-10-13,2025-10-13,Partial
11549,7549,4,700,2025-10-18,2025-10-18,Partial
11550,7550,4,10301,2025-10-29,2025-10-29,Partial
11551,7551,4,3028,2025-10-12,2025-10-12,Partial
11552,7552,4,956,2026-02-22,2026-02-22,Partial
11553,7553,4,19766,2026-02-15,2026-02-15,Partial
11554,7554,4,2104,2026-02-27,2026-03-02,Partial
11555,7555,4,7612,2025-10-20,2025-10-20,Partial
11556,7556,4,1894,2025-10-21,2025-10-30,Partial
11557,7557,4,4337,2025-10-29,2025-10-29,Partial
11558,7558,4,63,2025-10-13,2025-10-13,Lost
11559,7559,4,809,2026-02-13,2026-02-13,Partial
11560,7560,4,7811,2026-02-13,2026-02-25,Partial
11561,7561,4,2193,2026-02-19,2026-02-19,Partial
11562,7562,4,5000,2026-03-05,2026-03-05,Partial
11563,7563,4,7107,2026-02-22,2026-02-22,Partial
11564,7564,4,7122,2026-02-14,2026-02-14,Partial
11565,7565,4,14502,2026-03-06,2026-03-06,Partial
11566,7566,4,16447,2026-03-06,2026-03-16,Partial
11567,7567,4,2671,2025-10-27,2025-10-27,Partial
11568,7568,4,4985,2025-10-20,2025-10-20,Partial
11569,7569,4,7439,2025-10-22,2025-10-29,Partial
11570,7570,4,615,2025-10-09,2025-10-09,Partial
11571,7571,4,3084,2025-10-17,2025-10-17,Partial
11572,7572,4,5080,2025-10-08,2025-10-08,Partial
11573,7573,4,5168,2025-11-02,2025-11-10,Partial
11574,7574,4,16331,2025-10-20,2025-10-20,Partial
11575,7575,4,6015,2026-02-10,2026-02-10,Partial
11576,7576,4,2472,2026-02-20,2026-02-20,Partial
11577,7577,4,8165,2026-02-06,2026-02-06,Partial
11578,7578,4,5211,2026-02-17,2026-02-17,Partial
11579,7579,4,860,2025-11-03,2025-11-14,Partial
11580,7580,4,7397,2025-10-26,2025-10-26,Partial
11581,7581,4,15000,2025-10-16,2025-10-16,Partial
11582,7582,4,7769,2025-10-25,2025-10-25,Partial
11583,7583,4,7193,2025-10-15,2025-10-15,Partial
11584,7584,4,3781,2025-10-16,2025-10-16,Partial
11585,7585,4,3405,2025-10-24,2025-10-24,Partial
11586,7586,4,2104,2026-02-24,2026-02-24,Partial
11587,7587,4,1956,2026-02-26,2026-02-26,Partial
11588,7588,4,933,2026-02-16,2026-02-23,Partial
11589,7589,4,2053,2026-02-09,2026-02-09,Partial
11590,7590,4,363,2026-02-10,2026-02-13,Lost
11591,7591,4,6740,2026-02-28,2026-02-28,Partial
11592,7592,1,4101,2025-10-24,2025-10-24,Delivered
11593,7593,1,8402,2025-10-27,2025-10-27,Partial
11594,7594,1,4766,2025-11-07,2025-11-07,Partial
11595,7595,1,5279,2025-10-24,2025-10-24,Delivered
11596,7596,1,3945,2025-10-30,2025-10-30,Partial
11597,7597,1,2593,2025-10-22,2025-10-22,Partial
11598,7598,1,17862,2025-11-02,2025-11-02,Partial
11599,7599,1,22111,2025-10-30,2025-10-30,Partial
11600,7600,1,7411,2026-02-20,2026-02-20,Delivered
11601,7601,1,6005,2026-02-17,2026-02-17,Delivered
11602,7602,1,125,2026-02-15,2026-02-15,Lost
11603,7603,1,7461,2026-03-09,2026-03-09,Delivered
11604,7604,1,2269,2026-03-05,2026-03-05,Delivered
11605,7605,1,7022,2026-03-06,2026-03-06,Partial
11606,7606,4,8051,2025-10-17,2025-10-25,Partial
11607,7607,4,2002,2025-10-25,2025-11-04,Partial
11608,7608,4,5607,2025-10-10,2025-10-10,Partial
11609,7609,4,1083,2025-10-12,2025-10-12,Partial
11610,7610,4,6078,2026-02-28,2026-02-28,Partial
11611,7611,4,822,2026-02-24,2026-02-24,Partial
11612,7612,4,8246,2026-03-03,2026-03-03,Partial
11613,7613,4,1557,2026-02-12,2026-02-12,Partial
11614,7614,4,10038,2025-10-11,2025-10-11,Partial
11615,7615,4,5939,2025-11-05,2025-11-05,Partial
11616,7616,4,5715,2025-10-07,2025-10-07,Partial
11617,7617,4,3457,2026-02-27,2026-02-27,Partial
11618,7618,4,4724,2026-02-18,2026-02-18,Partial
11619,7619,4,7749,2026-02-23,2026-02-23,Partial
11620,7620,4,2126,2026-02-28,2026-02-28,Partial
11621,7621,4,2302,2026-03-07,2026-03-07,Partial
11622,7622,4,1795,2025-10-29,2025-10-29,Partial
11623,7623,4,5941,2025-11-01,2025-11-01,Partial
11624,7624,4,1582,2025-10-11,2025-10-11,Partial
11625,7625,4,6565,2025-10-29,2025-11-10,Partial
11626,7626,4,4516,2026-03-03,2026-03-03,Partial
11627,7627,4,3045,2026-03-01,2026-03-01,Partial
11628,7628,4,8230,2026-03-02,2026-03-02,Partial
11629,7629,4,7613,2026-02-20,2026-02-20,Partial
11630,7630,4,3953,2026-02-12,2026-02-12,Partial
11631,7631,4,2753,2026-02-13,2026-02-13,Partial
11632,7632,4,6344,2025-10-21,2025-10-21,Partial
11633,7633,4,2291,2025-10-15,2025-10-15,Partial
11634,7634,4,6961,2025-10-14,2025-10-14,Partial
11635,7635,4,5114,2025-10-18,2025-10-18,Partial
11636,7636,4,2410,2025-10-31,2025-10-31,Partial
11637,7637,4,2802,2025-10-18,2025-10-18,Partial
11638,7638,4,2668,2025-10-24,2025-10-27,Partial
11639,7639,4,2664,2025-10-17,2025-10-17,Partial
11640,7640,4,1865,2026-02-13,2026-02-13,Partial
11641,7641,4,7477,2026-02-22,2026-02-22,Partial
11642,7642,4,839,2026-02-26,2026-02-26,Lost
11643,7643,4,5391,2025-10-25,2025-10-25,Partial
11644,7644,4,646,2025-10-20,2025-10-20,Partial
11645,7645,4,2813,2025-10-21,2025-10-21,Partial
11646,7646,4,3385,2025-10-15,2025-10-18,Partial
11647,7647,4,7196,2025-10-20,2025-10-20,Partial
11648,7648,4,2265,2025-10-16,2025-10-16,Partial
11649,7649,4,6857,2025-10-29,2025-10-29,Partial
11650,7650,4,4812,2025-10-16,2025-10-16,Partial
11651,7651,4,10275,2026-02-23,2026-02-23,Partial
11652,7652,4,6640,2026-03-07,2026-03-07,Partial
11653,7653,4,4746,2026-02-17,2026-02-17,Partial
11654,7654,4,8448,2026-02-21,2026-02-21,Partial
11655,7655,4,2618,2026-02-10,2026-02-10,Partial
11656,7656,4,5947,2026-03-04,2026-03-04,Partial
11657,7657,4,4451,2025-10-19,2025-10-19,Partial
11658,7658,4,6716,2025-10-22,2025-10-22,Partial
11659,7659,4,2399,2025-10-13,2025-10-13,Partial
11660,7660,4,867,2025-10-14,2025-10-14,Partial
11661,7661,4,5748,2025-10-15,2025-10-23,Partial
11662,7662,4,14365,2025-10-08,2025-10-08,Partial
11663,7663,4,2812,2025-10-23,2025-10-23,Partial
11664,7664,4,3871,2026-02-11,2026-02-21,Partial
11665,7665,4,5901,2026-03-01,2026-03-01,Partial
11666,7666,4,7038,2026-02-17,2026-02-17,Partial
11667,7667,4,7088,2026-02-27,2026-02-27,Partial
11668,7668,4,7223,2025-11-01,2025-11-09,Partial
11669,7669,4,5246,2025-10-18,2025-10-18,Partial
11670,7670,4,4346,2025-10-27,2025-10-27,Partial
11671,7671,4,4545,2025-10-13,2025-10-13,Partial
11672,7672,4,9404,2026-02-26,2026-03-08,Partial
11673,7673,4,950,2026-03-04,2026-03-04,Partial
11674,7674,4,5768,2026-03-04,2026-03-04,Partial
11675,7675,4,8093,2026-03-10,2026-03-10,Partial
11676,7676,4,2891,2026-03-02,2026-03-02,Partial
11677,7677,4,4757,2026-02-25,2026-02-25,Partial
11678,7678,4,4395,2026-02-27,2026-02-27,Partial
11679,7679,4,71,2025-10-15,2025-10-15,Lost
11680,7680,4,5913,2025-10-30,2025-10-30,Partial
11681,7681,4,5906,2025-10-27,2025-10-27,Partial
11682,7682,4,5209,2025-10-25,2025-11-02,Partial
11683,7683,4,3548,2025-10-25,2025-10-31,Partial
11684,7684,4,6665,2025-10-31,2025-10-31,Partial
11685,7685,4,2100,2025-10-24,2025-10-24,Partial
11686,7686,4,1865,2026-02-11,2026-02-11,Partial
11687,7687,4,7489,2026-02-14,2026-02-14,Partial
11688,7688,4,8164,2026-02-26,2026-02-26,Partial
11689,7689,4,2804,2026-02-11,2026-02-16,Partial
11690,7690,4,2279,2026-02-27,2026-02-27,Partial
11691,7691,4,7691,2026-03-06,2026-03-06,Partial
11692,7692,4,934,2026-02-23,2026-02-23,Partial
11693,7693,4,4754,2025-10-29,2025-11-01,Partial
11694,7694,4,15581,2025-10-30,2025-10-30,Partial
11695,7695,4,2971,2025-10-25,2025-10-29,Partial
11696,7696,4,7150,2026-02-11,2026-02-17,Partial
11697,7697,4,913,2026-03-04,2026-03-04,Partial
11698,7698,4,1044,2026-02-17,2026-02-26,Partial
11699,7699,4,6846,2026-03-03,2026-03-03,Partial
11700,7700,4,16532,2025-10-17,2025-10-17,Partial
11701,7701,4,12853,2025-10-26,2025-10-26,Partial
11702,7702,4,3481,2025-10-19,2025-10-19,Partial
11703,7703,4,7408,2025-10-28,2025-11-02,Partial
11704,7704,4,6053,2025-10-31,2025-10-31,Partial
11705,7705,4,3115,2026-02-13,2026-02-13,Partial
11706,7706,4,4472,2026-02-27,2026-02-27,Partial
11707,7707,4,2365,2026-02-18,2026-02-18,Partial
11708,7708,4,2092,2025-10-11,2025-10-11,Partial
11709,7709,4,4687,2025-10-08,2025-10-08,Partial
11710,7710,4,5790,2025-10-12,2025-10-12,Partial
11711,7711,4,2549,2025-11-03,2025-11-03,Partial
11712,7712,4,4650,2025-10-26,2025-10-26,Partial
11713,7713,4,7131,2025-10-22,2025-10-22,Partial
11714,7714,4,1463,2025-11-08,2025-11-08,Partial
11715,7715,4,3696,2026-02-11,2026-02-11,Partial
11716,7716,4,7642,2026-02-23,2026-02-23,Partial
11717,7717,4,1508,2026-03-10,2026-03-10,Partial
11718,7718,4,2037,2026-02-09,2026-02-09,Partial
11719,7719,4,5684,2026-02-12,2026-02-19,Partial
11720,7720,4,7694,2026-02-24,2026-02-24,Partial
11721,7721,4,1819,2025-11-03,2025-11-03,Partial
11722,7722,4,7758,2025-10-31,2025-11-11,Partial
11723,7723,4,5014,2025-11-01,2025-11-01,Partial
11724,7724,4,629,2025-10-14,2025-10-14,Partial
11725,7725,4,2569,2026-02-15,2026-02-15,Partial
11726,7726,4,5716,2026-02-18,2026-02-18,Partial
11727,7727,4,748,2026-02-22,2026-02-22,Partial
11728,7728,4,6288,2026-02-15,2026-02-15,Partial
11729,7729,4,3916,2026-02-24,2026-02-24,Partial
11730,7730,4,2198,2025-11-02,2025-11-02,Partial
11731,7731,4,772,2025-10-07,2025-10-07,Partial
11732,7732,4,3525,2025-10-28,2025-10-28,Partial
11733,7733,4,6082,2025-10-15,2025-10-15,Partial
11734,7734,4,1962,2025-10-31,2025-10-31,Partial
11735,7735,4,1442,2025-10-19,2025-10-19,Partial
11736,7736,4,846,2026-02-25,2026-02-25,Partial
11737,7737,4,6150,2026-02-22,2026-03-01,Partial
11738,7738,4,4264,2026-02-25,2026-03-03,Partial
11739,7739,5,4822,2025-10-13,2025-10-25,Partial
11740,7740,5,3539,2025-10-09,2025-10-09,Partial
11741,7741,5,5254,2025-10-27,2025-11-05,Partial
11742,7742,5,7761,2025-10-31,2025-10-31,Partial
11743,7743,5,4039,2025-10-18,2025-10-18,Partial
11744,7744,5,7245,2025-10-21,2025-10-27,Partial
11745,7745,5,3964,2025-10-31,2025-11-08,Partial
11746,7746,5,5544,2025-10-25,2025-10-27,Partial
11747,7747,5,7043,2026-03-06,2026-03-15,Partial
11748,7748,5,6988,2026-02-28,2026-02-28,Partial
11749,7749,5,4656,2026-02-16,2026-02-16,Partial
11750,7750,5,4584,2026-02-12,2026-02-12,Partial
11751,7751,5,6203,2026-02-27,2026-02-27,Partial
11752,7752,5,3773,2026-02-16,2026-02-16,Partial
11753,7753,5,3622,2026-02-17,2026-02-17,Partial
11754,7754,5,1049,2026-02-14,2026-02-21,Partial
11755,7755,5,2437,2025-10-07,2025-10-07,Partial
11756,7756,5,6335,2025-10-16,2025-10-24,Partial
11757,7757,5,2197,2025-10-13,2025-10-13,Partial
11758,7758,5,3975,2025-10-27,2025-10-27,Partial
11759,7759,5,1207,2025-10-13,2025-10-27,Partial
11760,7760,5,2364,2025-10-17,2025-10-17,Partial
11761,7761,5,7793,2026-02-15,2026-02-15,Partial
11762,7762,5,1002,2026-02-20,2026-02-20,Partial
11763,7763,5,6324,2026-03-01,2026-03-11,Partial
11764,7764,5,7397,2025-10-12,2025-10-12,Partial
11765,7765,5,2222,2025-10-12,2025-10-12,Partial
11766,7766,5,3673,2025-10-29,2025-10-29,Partial
11767,7767,5,4951,2025-10-22,2025-10-22,Partial
11768,7768,5,3994,2025-10-20,2025-10-24,Partial
11769,7769,5,1555,2026-02-17,2026-02-17,Partial
11770,7770,5,8124,2026-03-06,2026-03-12,Partial
11771,7771,5,4243,2026-02-25,2026-03-05,Partial
11772,7772,5,2375,2026-02-19,2026-03-05,Partial
11773,7773,5,7649,2026-02-25,2026-02-25,Partial
11774,7774,5,1911,2026-02-19,2026-02-19,Partial
11775,7775,5,7512,2026-02-19,2026-03-05,Partial
11776,7776,5,4817,2025-10-28,2025-10-28,Partial
11777,7777,5,2871,2025-10-15,2025-10-15,Partial
11778,7778,5,1461,2025-10-15,2025-10-15,Partial
11779,7779,5,4838,2025-10-23,2025-10-25,Partial
11780,7780,5,1800,2025-11-03,2025-11-05,Partial
11781,7781,5,3857,2026-03-05,2026-03-11,Partial
11782,7782,5,5498,2026-03-04,2026-03-04,Partial
11783,7783,5,1610,2026-02-24,2026-03-05,Partial
11784,7784,5,15954,2026-03-09,2026-03-09,Partial
11785,7785,5,2571,2026-03-04,2026-03-04,Partial
11786,7786,5,1699,2025-10-24,2025-10-24,Partial
11787,7787,5,7170,2025-10-27,2025-10-27,Partial
11788,7788,5,5400,2025-10-11,2025-10-24,Partial
11789,7789,5,1997,2025-10-31,2025-10-31,Partial
11790,7790,5,2174,2025-10-16,2025-10-16,Partial
11791,7791,5,5226,2026-02-19,2026-02-22,Partial
11792,7792,5,2743,2026-03-03,2026-03-03,Partial
11793,7793,5,5438,2026-02-28,2026-02-28,Partial
11794,7794,5,4896,2026-02-22,2026-02-22,Partial
11795,7795,5,4131,2025-10-09,2025-10-09,Partial
11796,7796,5,5933,2025-11-04,2025-11-04,Partial
11797,7797,5,1672,2025-11-02,2025-11-02,Partial
11798,7798,5,5483,2025-10-10,2025-10-10,Partial
11799,7799,5,829,2025-10-22,2025-10-22,Partial
11800,7800,5,1628,2025-10-31,2025-11-06,Partial
11801,7801,5,2429,2025-10-21,2025-11-01,Partial
11802,7802,5,4225,2025-10-29,2025-10-29,Partial
11803,7803,5,679,2026-02-22,2026-02-22,Partial
11804,7804,5,5410,2026-02-15,2026-02-15,Partial
11805,7805,5,753,2026-02-18,2026-02-18,Partial
11806,7806,5,6052,2026-03-07,2026-03-07,Partial
11807,7807,5,1597,2025-10-29,2025-10-31,Partial
11808,7808,5,4911,2025-10-29,2025-10-29,Partial
11809,7809,5,10212,2025-10-24,2025-11-06,Partial
11810,7810,5,4244,2026-02-11,2026-02-11,Partial
11811,7811,5,2643,2026-02-22,2026-02-22,Partial
11812,7812,5,6758,2026-03-04,2026-03-04,Partial
11813,7813,5,528,2026-02-25,2026-03-09,Partial
11814,7814,5,10426,2026-02-18,2026-02-18,Partial
11815,7815,5,5845,2025-10-20,2025-10-20,Partial
11816,7816,5,2400,2025-11-02,2025-11-02,Partial
11817,7817,5,20977,2025-10-31,2025-11-11,Partial
11818,7818,5,5290,2026-02-16,2026-02-19,Partial
11819,7819,5,3805,2026-03-04,2026-03-04,Partial
11820,7820,5,6241,2026-02-27,2026-02-27,Partial
11821,7821,5,3148,2026-02-09,2026-02-09,Partial
11822,7822,5,10385,2026-02-16,2026-02-16,Partial
11823,7823,5,2783,2026-02-15,2026-02-15,Partial
11824,7824,5,6121,2026-02-11,2026-02-11,Partial
11825,7825,5,15523,2025-11-03,2025-11-03,Partial
11826,7826,5,1413,2025-10-13,2025-10-13,Partial
11827,7827,5,4484,2025-11-03,2025-11-03,Partial
11828,7828,5,3922,2025-11-07,2025-11-07,Partial
11829,7829,5,19558,2025-10-12,2025-10-12,Partial
11830,7830,5,6556,2026-02-09,2026-02-09,Partial
11831,7831,5,5500,2026-02-23,2026-02-23,Partial
11832,7832,5,12352,2026-02-23,2026-03-05,Partial
11833,7833,5,7380,2026-02-21,2026-02-21,Partial
11834,7834,5,7661,2026-02-13,2026-02-13,Partial
11835,7835,5,4281,2025-10-09,2025-10-09,Partial
11836,7836,5,11142,2025-10-09,2025-10-17,Partial
11837,7837,5,1987,2025-11-04,2025-11-04,Partial
11838,7838,5,5331,2025-10-19,2025-10-23,Partial
11839,7839,5,3511,2026-02-21,2026-02-24,Partial
11840,7840,5,1460,2026-02-23,2026-02-23,Partial
11841,7841,5,2997,2026-02-16,2026-02-16,Partial
11842,7842,5,6082,2026-02-20,2026-02-20,Partial
11843,7843,5,7089,2025-10-18,2025-10-18,Partial
11844,7844,5,1720,2025-11-04,2025-11-04,Partial
11845,7845,5,4064,2025-10-08,2025-10-08,Partial
11846,7846,5,7494,2025-10-28,2025-11-11,Partial
11847,7847,5,6961,2025-10-16,2025-10-19,Partial
11848,7848,5,11562,2025-11-03,2025-11-06,Partial
11849,7849,5,4164,2025-10-21,2025-10-27,Partial
11850,7850,5,2467,2026-02-25,2026-03-10,Partial
11851,7851,5,3888,2026-02-26,2026-02-26,Partial
11852,7852,5,15133,2026-03-01,2026-03-01,Partial
11853,7853,5,4037,2026-03-05,2026-03-05,Partial
11854,7854,5,6075,2025-10-17,2025-10-17,Partial
11855,7855,5,5451,2025-10-15,2025-10-27,Partial
11856,7856,5,4722,2025-10-25,2025-10-25,Partial
11857,7857,5,1119,2025-11-03,2025-11-03,Partial
11858,7858,5,1055,2025-10-09,2025-10-09,Lost
11859,7859,5,3778,2025-10-22,2025-10-30,Partial
11860,7860,5,2866,2025-10-18,2025-10-18,Partial
11861,7861,5,7625,2025-10-11,2025-10-20,Partial
11862,7862,5,2092,2026-02-11,2026-02-11,Partial
11863,7863,5,7329,2026-02-27,2026-02-27,Partial
11864,7864,5,10434,2026-02-14,2026-02-14,Partial
11865,7865,5,3289,2026-02-15,2026-02-15,Partial
11866,7866,5,5826,2026-03-07,2026-03-07,Partial
11867,7867,5,5373,2025-10-13,2025-10-13,Partial
11868,7868,5,3795,2025-10-21,2025-11-02,Partial
11869,7869,5,1357,2025-10-20,2025-10-23,Partial
11870,7870,5,4007,2025-10-18,2025-10-26,Partial
11871,7871,5,6774,2025-10-15,2025-10-15,Partial
11872,7872,5,7961,2025-11-01,2025-11-07,Partial
11873,7873,5,2099,2025-10-28,2025-11-09,Partial
11874,7874,5,3576,2026-03-05,2026-03-05,Partial
11875,7875,5,7183,2026-03-03,2026-03-03,Partial
11876,7876,5,4891,2026-02-26,2026-02-26,Partial
11877,7877,5,2122,2026-02-15,2026-02-15,Partial
11878,7878,5,2580,2026-03-08,2026-03-08,Partial
11879,7879,5,6962,2026-02-18,2026-02-18,Partial
11880,7880,5,5258,2026-02-13,2026-02-13,Partial
11881,7881,5,3425,2025-10-26,2025-10-26,Partial
11882,7882,5,1963,2025-10-22,2025-10-22,Partial
11883,7883,5,3519,2025-11-02,2025-11-02,Partial
11884,7884,5,4711,2026-02-24,2026-02-26,Partial
11885,7885,5,917,2026-02-14,2026-02-25,Partial
11886,7886,5,3945,2026-02-21,2026-03-01,Partial
11887,7887,5,4247,2026-02-12,2026-02-12,Partial
11888,7888,5,7807,2026-02-24,2026-02-24,Partial
11889,7889,5,3131,2026-02-15,2026-02-15,Partial
11890,7890,5,2529,2025-10-26,2025-10-31,Partial
11891,7891,5,7864,2025-10-23,2025-10-23,Partial
11892,7892,5,10440,2025-10-19,2025-10-19,Partial
11893,7893,5,1281,2025-11-01,2025-11-01,Partial
11894,7894,5,4797,2025-10-07,2025-10-07,Partial
11895,7895,5,11358,2025-10-25,2025-11-05,Partial
11896,7896,5,2743,2026-03-05,2026-03-17,Partial
11897,7897,5,3150,2026-02-12,2026-02-12,Partial
11898,7898,5,3405,2026-03-05,2026-03-07,Partial
11899,7899,5,754,2026-02-16,2026-02-25,Partial
11900,7900,5,3043,2026-02-16,2026-02-16,Partial
11901,7901,5,1632,2026-02-19,2026-02-19,Partial
11902,7902,5,2119,2026-02-15,2026-02-15,Partial
11903,7903,5,7423,2025-10-12,2025-10-12,Partial
11904,7904,5,7088,2025-10-24,2025-10-24,Partial
11905,7905,5,1147,2025-10-30,2025-10-30,Partial
