request_id,site_id,product_id,season,quantity_requested,request_date
8097,288,2,25B,6895,2026-02-26
8098,288,1,25B,5872,2026-02-20
8099,288,1,25B,7342,2026-02-23
8100,289,2,25A,842,2025-10-19
8101,289,3,25A,2478,2025-10-12
8102,289,2,25A,2789,2025-10-20
8103,289,2,25A,2314,2025-10-20
8104,289,1,25B,4919,2026-02-10
8105,289,2,25B,14693,2026-02-22
8106,289,4,25B,8913,2026-02-14
8107,289,4,25B,4398,2026-02-17
8108,289,5,25B,2239,2026-02-04
8109,289,2,25B,7676,2026-02-11
8110,289,5,25B,8586,2026-02-21
8111,290,5,25A,1824,2025-10-25
8112,290,4,25A,7166,2025-10-24
8113,290,4,25A,5851,2025-10-06
8114,290,2,25A,7555,2025-10-12
8115,290,3,25A,16746,2025-10-05
8116,290,4,25A,8207,2025-10-11
8117,290,2,25A,3431,2025-10-21
8118,290,3,25B,1479,2026-02-16
8119,290,4,25B,2149,2026-02-05
8120,290,5,25B,5809,2026-02-04
8121,290,1,25B,3499,2026-02-05
8122,290,1,25B,3107,2026-02-08
8123,291,3,25A,6139,2025-10-01
8124,291,1,25A,3605,2025-10-21
8125,291,4,25A,4406,2025-10-12
8126,291,1,25A,1707,2025-10-04
8127,291,4,25A,6457,2025-10-06
8128,291,1,25A,952,2025-10-04
8129,291,2,25A,1942,2025-10-25
8130,291,1,25A,12924,2025-10-20
8131,291,2,25B,6187,2026-02-10
8132,291,5,25B,1831,2026-02-01
8133,291,2,25B,5308,2026-02-24
8134,292,4,25A,3874,2025-10-06
8135,292,4,25A,4941,2025-10-23
8136,292,1,25A,3578,2025-10-23
8137,292,4,25A,5232,2025-10-12
8138,292,2,25A,6221,2025-10-10
8139,292,1,25A,6750,2025-10-08
8140,292,5,25A,15305,2025-10-14
8141,292,2,25A,4505,2025-10-05
8142,292,2,25B,5073,2026-02-09
8143,292,3,25B,8894,2026-02-21
8144,292,4,25B,7876,2026-02-25
8145,292,5,25B,805,2026-02-01
8146,292,2,25B,2252,2026-02-26
8147,292,5,25B,9787,2026-02-25
8148,292,3,25B,6126,2026-02-13
8149,292,4,25B,2328,2026-02-24
8150,293,4,25A,4596,2025-10-01
8151,293,1,25A,16794,2025-10-02
8152,293,4,25A,1729,2025-10-16
8153,293,2,25A,8003,2025-10-12
8154,293,2,25A,8246,2025-10-23
8155,293,5,25B,1096,2026-02-24
8156,293,5,25B,6677,2026-02-23
8157,293,1,25B,5273,2026-02-08
8158,294,1,25A,1064,2025-10-08
8159,294,2,25A,681,2025-10-18
8160,294,1,25A,3694,2025-10-25
8161,294,2,25A,2055,2025-10-07
8162,294,2,25A,5690,2025-10-07
8163,294,3,25A,5036,2025-10-21
8164,294,1,25A,1465,2025-10-16
8165,294,2,25A,4541,2025-10-02
8166,294,5,25B,7352,2026-02-04
8167,294,1,25B,7999,2026-02-24
8168,294,1,25B,8919,2026-02-11
8169,294,2,25B,2095,2026-02-13
8170,295,5,25A,1968,2025-10-13
8171,295,2,25A,2341,2025-10-03
8172,295,5,25A,1662,2025-10-11
8173,295,2,25A,5090,2025-10-22
8174,295,1,25A,11072,2025-10-13
8175,295,3,25A,7769,2025-10-06
8176,295,4,25B,1032,2026-02-07
8177,295,3,25B,6950,2026-02-11
8178,295,5,25B,3911,2026-02-04
8179,296,1,25A,7134,2025-10-26
8180,296,3,25A,4179,2025-10-23
8181,296,5,25A,2550,2025-10-05
8182,296,2,25A,7475,2025-10-21
8183,296,5,25B,3095,2026-02-09
8184,296,3,25B,803,2026-02-15
8185,296,2,25B,1640,2026-02-16
8186,297,1,25A,5406,2025-10-05
8187,297,1,25A,7768,2025-10-26
8188,297,5,25A,3094,2025-10-07
8189,297,2,25A,8729,2025-10-23
8190,297,2,25A,18013,2025-10-02
8191,297,4,25A,3614,2025-10-11
8192,297,2,25A,3748,2025-10-25
8193,297,5,25B,4608,2026-02-08
8194,297,2,25B,8552,2026-02-26
8195,297,4,25B,5557,2026-02-18
8196,297,1,25B,4301,2026-02-22
8197,297,4,25B,2292,2026-02-06
8198,297,4,25B,5642,2026-02-08
8199,297,3,25B,2130,2026-02-04
8200,297,5,25B,5742,2026-02-15
8201,298,3,25A,3169,2025-10-14
8202,298,1,25A,4444,2025-10-20
8203,298,1,25A,1299,2025-10-04
8204,298,3,25A,8300,2025-10-17
8205,298,1,25A,759,2025-10-05
8206,298,2,25A,8689,2025-10-16
8207,298,4,25A,8885,2025-10-21
8208,298,3,25A,5196,2025-10-23
8209,298,3,25B,5751,2026-02-09
8210,298,1,25B,3526,2026-02-19
8211,298,1,25B,9829,2026-02-15
8212,298,1,25B,3383,2026-02-18
8213,298,2,25B,3166,2026-02-16
8214,298,3,25B,4502,2026-02-15
8215,298,2,25B,2187,2026-02-17
8216,299,4,25A,5009,2025-10-06
8217,299,3,25A,18904,2025-10-03
8218,299,4,25A,6967,2025-10-03
8219,299,4,25A,8908,2025-10-15
8220,299,4,25A,2380,2025-10-23
8221,299,1,25A,5260,2025-10-24
8222,299,4,25B,2218,2026-02-17
8223,299,2,25B,6106,2026-02-01
8224,299,5,25B,8589,2026-02-09
8225,299,2,25B,4246,2026-02-08
8226,300,3,25A,688,2025-10-14
8227,300,2,25A,5878,2025-10-16
8228,300,3,25A,18625,2025-10-11
8229,300,1,25A,3564,2025-10-03
8230,300,3,25A,1196,2025-10-16
8231,300,1,25A,7304,2025-10-14
8232,300,3,25A,2582,2025-10-26
8233,300,1,25B,3474,2026-02-10
8234,300,5,25B,4189,2026-02-10
8235,300,1,25B,4850,2026-02-23
8236,300,3,25B,6866,2026-02-11
8237,301,3,25A,5499,2025-10-13
8238,301,5,25A,3259,2025-10-06
8239,301,5,25A,4298,2025-10-16
8240,301,5,25A,8244,2025-10-11
8241,301,1,25A,2924,2025-10-25
8242,301,5,25A,2239,2025-10-18
8243,301,5,25A,3532,2025-10-19
8244,301,2,25B,2033,2026-02-13
8245,301,4,25B,3401,2026-02-15
8246,301,3,25B,5141,2026-02-12
8247,301,2,25B,8488,2026-02-26
8248,301,4,25B,6945,2026-02-12
8249,301,5,25B,3942,2026-02-05
8250,301,1,25B,5491,2026-02-15
8251,301,3,25B,6418,2026-02-21
8252,302,1,25A,4180,2025-10-21
8253,302,1,25A,7220,2025-10-14
8254,302,2,25A,3872,2025-10-25
8255,302,3,25B,5754,2026-02-22
8256,302,3,25B,7509,2026-02-22
8257,302,1,25B,1929,2026-02-07
8258,302,5,25B,1681,2026-02-21
8259,302,5,25B,7641,2026-02-03
8260,303,2,25A,6759,2025-10-07
8261,303,3,25A,8693,2025-10-19
8262,303,2,25A,6073,2025-10-26
8263,303,4,25A,6746,2025-10-25
8264,303,3,25A,2770,2025-10-22
8265,303,2,25A,8896,2025-10-10
8266,303,4,25A,3539,2025-10-18
8267,303,4,25A,3160,2025-10-10
8268,303,5,25B,8859,2026-02-22
8269,303,5,25B,7253,2026-02-08
8270,303,5,25B,8929,2026-02-14
8271,303,1,25B,3909,2026-02-20
8272,303,3,25B,2569,2026-02-17
8273,303,4,25B,7162,2026-02-12
8274,304,3,25A,4798,2025-10-18
8275,304,4,25A,666,2025-10-09
8276,304,2,25A,8440,2025-10-15
8277,304,4,25A,8369,2025-10-26
8278,304,1,25B,3293,2026-02-14
8279,304,3,25B,4832,2026-02-13
8280,304,3,25B,7659,2026-02-18
8281,304,3,25B,3314,2026-02-17
8282,304,2,25B,3450,2026-02-23
8283,304,5,25B,4445,2026-02-16
8284,304,2,25B,8533,2026-02-17
8285,304,3,25B,7158,2026-02-17
8286,305,5,25A,3993,2025-10-16
8287,305,3,25A,4884,2025-10-17
8288,305,4,25A,5664,2025-10-20
8289,305,4,25A,5154,2025-10-15
8290,305,3,25B,1279,2026-02-20
8291,305,3,25B,1907,2026-02-06
8292,305,1,25B,7253,2026-02-12
8293,305,2,25B,3236,2026-02-06
8294,305,3,25B,6710,2026-02-06
8295,306,2,25A,2572,2025-10-21
8296,306,1,25A,5295,2025-10-23
8297,306,4,25A,2726,2025-10-23
8298,306,3,25A,2212,2025-10-10
8299,306,2,25A,4540,2025-10-12
8300,306,3,25A,5575,2025-10-22
8301,306,2,25A,2999,2025-10-01
8302,306,4,25A,966,2025-10-24
8303,306,5,25B,5142,2026-02-13
8304,306,5,25B,7591,2026-02-09
8305,306,3,25B,8012,2026-02-06
8306,307,4,25A,6212,2025-10-12
8307,307,1,25A,8751,2025-10-05
8308,307,1,25A,4728,2025-10-11
8309,307,5,25A,2039,2025-10-10
8310,307,3,25A,5508,2025-10-08
8311,307,3,25A,17262,2025-10-19
8312,307,1,25A,3010,2025-10-17
8313,307,4,25A,6918,2025-10-23
8314,307,4,25B,8715,2026-02-12
8315,307,5,25B,1137,2026-02-11
8316,307,1,25B,5642,2026-02-16
8317,307,4,25B,693,2026-02-24
8318,307,5,25B,1391,2026-02-16
8319,308,3,25A,5881,2025-10-05
8320,308,5,25A,696,2025-10-23
8321,308,5,25A,7611,2025-10-25
8322,308,1,25A,1767,2025-10-24
8323,308,3,25A,8756,2025-10-02
8324,308,4,25B,6316,2026-02-18
8325,308,3,25B,6120,2026-02-20
8326,308,5,25B,8143,2026-02-06
8327,308,4,25B,3781,2026-02-02
8328,308,5,25B,1305,2026-02-21
8329,308,1,25B,8349,2026-02-19
8330,309,1,25A,4627,2025-10-04
8331,309,4,25A,15449,2025-10-26
8332,309,5,25A,6545,2025-10-24
8333,309,5,25A,3428,2025-10-16
8334,309,1,25A,8255,2025-10-14
8335,309,1,25A,2842,2025-10-09
8336,309,3,25A,2719,2025-10-25
8337,309,5,25B,10830,2026-02-14
8338,309,3,25B,4383,2026-02-22
8339,309,2,25B,7763,2026-02-07
8340,309,5,25B,3216,2026-02-26
8341,309,5,25B,2939,2026-02-07
8342,309,2,25B,1465,2026-02-01
8343,309,4,25B,18487,2026-02-17
8344,309,5,25B,6339,2026-02-17
8345,310,2,25A,5803,2025-10-08
8346,310,4,25A,5785,2025-10-25
8347,310,2,25A,6721,2025-10-16
8348,310,3,25A,8606,2025-10-21
8349,310,1,25A,1144,2025-10-19
8350,310,5,25A,8402,2025-10-12
8351,310,3,25B,7652,2026-02-18
8352,310,4,25B,4103,2026-02-19
8353,310,1,25B,8828,2026-02-25
8354,310,2,25B,17353,2026-02-03
8355,310,2,25B,4313,2026-02-18
8356,310,2,25B,1684,2026-02-12
8357,310,5,25B,1263,2026-02-18
8358,311,5,25A,7903,2025-10-06
8359,311,2,25A,5064,2025-10-20
8360,311,5,25A,3023,2025-10-10
8361,311,3,25A,1810,2025-10-23
8362,311,4,25B,6997,2026-02-05
8363,311,5,25B,7641,2026-02-24
8364,311,1,25B,3264,2026-02-23
8365,311,2,25B,1818,2026-02-02
8366,312,3,25A,6221,2025-10-03
8367,312,5,25A,3390,2025-10-22
8368,312,1,25A,16355,2025-10-13
8369,312,1,25A,1444,2025-10-12
8370,312,3,25A,7895,2025-10-15
8371,312,3,25B,8455,2026-02-13
8372,312,1,25B,7031,2026-02-12
8373,312,5,25B,7144,2026-02-07
8374,313,5,25A,1542,2025-10-18
8375,313,1,25A,4389,2025-10-09
8376,313,4,25A,2154,2025-10-19
8377,313,4,25A,3402,2025-10-23
8378,313,4,25A,6830,2025-10-12
8379,313,4,25A,2428,2025-10-21
8380,313,5,25A,4841,2025-10-15
8381,313,3,25B,5805,2026-02-25
8382,313,2,25B,5703,2026-02-05
8383,313,2,25B,1102,2026-02-08
8384,313,1,25B,1732,2026-02-15
8385,314,4,25A,2209,2025-10-19
8386,314,4,25A,7583,2025-10-07
8387,314,5,25A,5275,2025-10-18
8388,314,3,25A,7855,2025-10-02
8389,314,5,25B,8821,2026-02-22
8390,314,4,25B,19926,2026-02-02
8391,314,2,25B,6750,2026-02-07
8392,314,4,25B,14867,2026-02-03
8393,314,3,25B,10925,2026-02-13
8394,314,2,25B,7029,2026-02-03
8395,315,3,25A,6119,2025-10-23
8396,315,5,25A,19236,2025-10-11
8397,315,4,25A,918,2025-10-21
8398,315,5,25A,5619,2025-10-24
8399,315,4,25A,5763,2025-10-21
8400,315,1,25A,3191,2025-10-16
8401,315,3,25A,5155,2025-10-19
8402,315,3,25B,991,2026-02-19
8403,315,3,25B,3286,2026-02-20
8404,315,1,25B,2885,2026-02-22
8405,315,3,25B,3845,2026-02-22
8406,316,2,25A,5656,2025-10-26
8407,316,4,25A,6005,2025-10-08
8408,316,3,25A,4019,2025-10-10
8409,316,1,25A,2687,2025-10-17
8410,316,1,25A,2603,2025-10-01
8411,316,4,25A,4084,2025-10-05
8412,316,1,25A,11510,2025-10-20
8413,316,4,25A,7209,2025-10-05
8414,316,1,25B,4211,2026-02-15
8415,316,1,25B,3698,2026-02-20
8416,316,3,25B,12126,2026-02-26
8417,316,3,25B,6677,2026-02-21
8418,316,4,25B,7465,2026-02-03
8419,317,2,25A,814,2025-10-09
8420,317,4,25A,7834,2025-10-24
8421,317,3,25A,2124,2025-10-06
8422,317,5,25A,3151,2025-10-07
8423,317,3,25A,4745,2025-10-24
8424,317,1,25B,2064,2026-02-08
8425,317,4,25B,16768,2026-02-19
8426,317,2,25B,6226,2026-02-12
8427,317,2,25B,5537,2026-02-23
8428,317,1,25B,673,2026-02-19
8429,317,2,25B,7507,2026-02-02
8430,317,4,25B,3444,2026-02-25
8431,318,3,25A,1213,2025-10-23
8432,318,5,25A,3360,2025-10-08
8433,318,3,25A,7659,2025-10-22
8434,318,1,25A,8396,2025-10-05
8435,318,3,25A,7061,2025-10-17
8436,318,2,25A,5928,2025-10-09
8437,318,3,25B,3292,2026-02-21
8438,318,4,25B,8183,2026-02-16
8439,318,2,25B,4946,2026-02-01
8440,319,5,25A,7737,2025-10-21
8441,319,5,25A,17286,2025-10-25
8442,319,3,25A,2434,2025-10-04
8443,319,3,25A,7464,2025-10-05
8444,319,4,25A,5772,2025-10-15
8445,319,1,25A,5844,2025-10-15
8446,319,1,25B,8586,2026-02-09
8447,319,5,25B,8400,2026-02-06
8448,319,4,25B,2240,2026-02-04
8449,320,3,25A,2241,2025-10-02
8450,320,4,25A,6238,2025-10-13
8451,320,3,25A,957,2025-10-06
8452,320,5,25A,5643,2025-10-15
8453,320,1,25B,2629,2026-02-02
8454,320,2,25B,7887,2026-02-25
8455,320,1,25B,7648,2026-02-17
8456,320,2,25B,4869,2026-02-09
8457,320,4,25B,3169,2026-02-08
8458,320,3,25B,4618,2026-02-17
8459,320,3,25B,6891,2026-02-20
8460,320,4,25B,14616,2026-02-07
